Unnamed: 0;season;league;team;id_player;id_name;first_name;last_name;age;height;weight;appearence;lineup;minutes;position;rating;shots_total;shots_on;goles;goles_conceded;goles_assists;goles_saves;passes_total;passes_key;passes_accuracy;tackles_total;tackles_blocks;tackles_interceptions;duels_total;duels_wom;dribbles_total;dribbles_success;fouls_drawn;fouls_committed;card_yellow;card_red;penalty_won;penalty_commited;penalty_scored;penalty_missed;penalty_saved;name;Periodo;shot_on_app;goles_assistes_app;goles_app;goles_saves_app;passes_key_app;tackles_blocks_app;tackles_interceptions_app;fouls_committed_app;card_yellow_app;card_red_app;penalty_won_app;penalty_commited_app;penalty_scored_app;penalty_missed_app;penalty_saved_app;duels_wom_app;dribbles_success_app;lineup_app;goles_conceded_app;age_n;height_r;passes_accuracy_r;rank;total_line_up;total_line_up_per
169;2022;265;2321;35825;Bryan Martín Rabello Mella;Bryan Martín;Rabello Mella;28.0;168.0;65.0;11.0;10.0;801.0;Attacker;6.59;6.0;2.0;1.0;0.0;0.0;0.0;307.0;10.0;25.0;9.0;0.0;5.0;108.0;46.0;22.0;12.0;21.0;11.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;Union Espanola;2022;0.10909090909090909;0.0;0.1106719367588933;0.0;0.29325513196480935;0.0;0.056818181818181816;0.16666666666666666;0.12121212121212122;0.0;0.0;0.0;0.0;0.0;0.0;0.24966078697421978;0.3272727272727272;0.9090909090909091;0.0;0.33333333333333337;0.8571428571428571;0.25;11.279829601958566;18;0.6111111111111112
170;2022;265;2321;11466;B. Yáñez;Bastián Jean;Yáñez Miranda;21.0;0.0;0.0;17.0;15.0;1329.0;Attacker;7.2;15.0;7.0;2.0;0.0;3.0;0.0;386.0;29.0;21.0;7.0;1.0;3.0;72.0;31.0;23.0;9.0;14.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Union Espanola;2022;0.24705882352941175;0.17647058823529413;0.1432225063938619;0.0;0.5502846299810247;0.014705882352941176;0.022058823529411766;0.00980392156862745;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10886742756804214;0.1588235294117647;0.8823529411764706;0.0;0.5;0.0;0.21;25.44721934280693;18;0.9444444444444444
171;2022;265;2321;11586;Sebastián Óscar Jaime;Sebastián Óscar;Jaime;35.0;179.0;69.0;8.0;2.0;218.0;Attacker;6.616666;5.0;1.0;0.0;0.0;0.0;0.0;40.0;2.0;6.0;4.0;0.0;0.0;26.0;10.0;0.0;0.0;1.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;Union Espanola;2022;0.075;0.0;0.0;0.0;0.08064516129032258;0.0;0.0;0.08333333333333333;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.07462686567164178;0.0;0.25;0.0;0.16666666666666674;0.913265306122449;0.06;2.8819762122598354;18;0.4444444444444444
172;2022;265;2321;303119;G. Norambuena;Gabriel Adonis;Norambuena Moraga;19.0;0.0;0.0;10.0;2.0;262.0;Attacker;6.48;7.0;2.0;0.0;0.0;1.0;0.0;103.0;4.0;7.0;0.0;1.0;1.0;30.0;12.0;6.0;1.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Union Espanola;2022;0.12;0.1;0.0;0.0;0.12903225806451613;0.025;0.0125;0.016666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07164179104477611;0.03;0.2;0.0;0.5476190476190477;0.0;0.07;8.453796889295518;18;0.5555555555555556
173;2022;265;2321;11464;J. Sierra;José Luis;Sierra Cabrera;25.0;0.0;0.0;0.0;0.0;0.0;Attacker;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Union Espanola;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.40476190476190477;0.0;0.0;0.0;18;0.0
174;2022;265;2323;196008;Simón Alberto Contreras Valenzuela;Simón Alberto;Contreras Valenzuela;20.0;0.0;0.0;4.0;2.0;193.0;Attacker;6.75;0.0;0.0;0.0;0.0;1.0;0.0;54.0;3.0;7.0;4.0;0.0;1.0;22.0;13.0;2.0;1.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;Universidad de Chile;2022;0.0;0.25;0.0;0.0;0.24193548387096775;0.0;0.03125;0.08333333333333333;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.19402985074626866;0.075;0.5;0.0;0.5238095238095238;0.0;0.07;9.606587374199451;18;0.2222222222222222
175;2022;265;2323;5337;Nahuel Isaías Luján;Nahuel Isaías;Luján;27.0;178.0;68.0;2.0;0.0;17.0;Attacker;6.3;1.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;2.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Universidad de Chile;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3571428571428572;0.9081632653061225;0.02;0.0;18;0.1111111111111111
205;2022;265;2323;49950;Antenor Junior Fernándes da Silva Vitoria;Antenor Junior;Fernándes da Silva Vitoria;34.0;184.0;77.0;16.0;9.0;751.0;Attacker;6.864285;10.0;8.0;2.0;0.0;1.0;0.0;259.0;13.0;12.0;11.0;0.0;3.0;104.0;48.0;32.0;18.0;3.0;10.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;Universidad de Chile;2022;0.3;0.0625;0.15217391304347827;0.0;0.2620967741935484;0.0;0.0234375;0.10416666666666666;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.1791044776119403;0.33749999999999997;0.5625;0.0;0.19047619047619047;0.9387755102040817;0.12;23.675364970762562;18;0.8888888888888888
206;2022;265;2323;11378;J. Vargas;Jeisson Andrés;Vargas Salazar;25.0;170.0;70.0;11.0;9.0;766.0;Attacker;6.88;21.0;8.0;0.0;0.0;0.0;0.0;216.0;10.0;16.0;8.0;0.0;3.0;58.0;29.0;10.0;3.0;14.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Universidad de Chile;2022;0.43636363636363634;0.0;0.0;0.0;0.29325513196480935;0.0;0.03409090909090909;0.0909090909090909;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15739484396200812;0.0818181818181818;0.8181818181818182;0.0;0.40476190476190477;0.8673469387755102;0.16;16.76786159860268;18;0.6111111111111112
207;2022;265;2323;39808;Cristian Martín Palacios Ferreira;Cristian Martín;Palacios Ferreira;32.0;170.0;68.0;12.0;11.0;937.0;Attacker;7.008333;27.0;15.0;8.0;0.0;0.0;0.0;109.0;5.0;6.0;6.0;0.0;2.0;71.0;30.0;7.0;1.0;16.0;16.0;3.0;1.0;0.0;0.0;4.0;1.0;0.0;Universidad de Chile;2022;0.75;0.0;0.8115942028985508;0.0;0.13440860215053763;0.0;0.020833333333333332;0.2222222222222222;0.16666666666666666;0.08333333333333333;0.0;0.0;0.8333333333333333;0.41666666666666663;0.0;0.14925373134328357;0.024999999999999998;0.9166666666666666;0.0;0.23809523809523814;0.8673469387755102;0.06;80.79743293952293;18;0.6666666666666666
208;2022;265;2323;35639;Luis Felipe Gallegos Leiva;Luis Felipe;Gallegos Leiva;31.0;175.0;68.0;10.0;8.0;658.0;Attacker;6.61;3.0;1.0;0.0;0.0;0.0;0.0;236.0;6.0;18.0;12.0;1.0;4.0;52.0;24.0;6.0;4.0;5.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;Universidad de Chile;2022;0.06;0.0;0.0;0.0;0.1935483870967742;0.025;0.05;0.11666666666666665;0.06666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.14328358208955222;0.12;0.8;0.0;0.261904761904762;0.8928571428571429;0.18;2.305580969807868;18;0.5555555555555556
209;2022;265;2323;11407;F. Lobos;César Franco;Lobos Asman;23.0;180.0;0.0;4.0;1.0;66.0;Attacker;6.65;2.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;2.0;1.0;0.0;0.0;14.0;7.0;2.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Universidad de Chile;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1044776119402985;0.075;0.25;0.0;0.45238095238095244;0.9183673469387755;0.02;0.0;18;0.2222222222222222
210;2022;265;2323;50499;Ronnie Alan Fernández Sáez;Ronnie Alan;Fernández Sáez;31.0;185.0;0.0;17.0;17.0;1520.0;Attacker;7.0625;27.0;13.0;4.0;0.0;1.0;0.0;397.0;16.0;14.0;7.0;2.0;2.0;248.0;116.0;28.0;14.0;31.0;36.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;Universidad de Chile;2022;0.45882352941176463;0.058823529411764705;0.2864450127877238;0.0;0.3036053130929791;0.029411764705882353;0.014705882352941176;0.3529411764705882;0.19607843137254902;0.0;0.0;0.0;0.14705882352941177;0.0;0.0;0.40737489025460927;0.24705882352941175;1.0;0.0;0.261904761904762;0.9438775510204083;0.14;38.23634708666871;18;0.9444444444444444
211;2022;265;2323;237130;L. Assadi;Lucas Humberto;Assadi Reygadas;18.0;0.0;0.0;15.0;3.0;412.0;Attacker;6.553846;3.0;1.0;0.0;0.0;0.0;0.0;123.0;4.0;7.0;2.0;0.0;3.0;62.0;31.0;31.0;22.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;Universidad de Chile;2022;0.04;0.0;0.0;0.0;0.08602150537634408;0.0;0.025;0.0;0.04444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.12338308457711444;0.43999999999999995;0.2;0.0;0.5714285714285714;0.0;0.07;1.5370539798719123;18;0.8333333333333334
212;2022;265;2323;307120;C. Muñoz;Cristóbal Renato;Muñoz Nieri;20.0;0.0;0.0;3.0;2.0;123.0;Attacker;6.9;2.0;2.0;0.0;0.0;1.0;0.0;27.0;1.0;8.0;3.0;0.0;0.0;20.0;11.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Universidad de Chile;2022;0.39999999999999997;0.3333333333333333;0.0;0.0;0.1075268817204301;0.0;0.0;0.05555555555555555;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2189054726368159;0.09999999999999999;0.6666666666666666;0.0;0.5238095238095238;0.0;0.08;28.17932296431839;18;0.16666666666666666
213;2022;265;2323;142790;A. Valencia;Alexander;Valencia Gómez;23.0;0.0;0.0;0.0;0.0;0.0;Attacker;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Universidad de Chile;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45238095238095244;0.0;0.0;0.0;18;0.0
216;2022;265;2325;16265;L. Di Yorio;Lucas Gabriel;Di Yorio;26.0;190.0;70.0;13.0;10.0;936.0;Attacker;7.023076;26.0;12.0;7.0;0.0;0.0;0.0;219.0;8.0;11.0;7.0;0.0;4.0;168.0;65.0;26.0;10.0;19.0;25.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;Everton de Vina;2022;0.5538461538461539;0.0;0.6555183946488294;0.0;0.19851116625310175;0.0;0.038461538461538464;0.3205128205128205;0.15384615384615385;0.0;0.0;0.0;0.19230769230769232;0.0;0.0;0.29850746268656714;0.23076923076923078;0.7692307692307693;0.0;0.38095238095238093;0.9693877551020408;0.11;63.26425076574248;18;0.7222222222222222
244;2022;265;2325;51411;S. Sosa;Sebastián;Sosa Sánchez;28.0;183.0;71.0;3.0;1.0;144.0;Attacker;6.75;3.0;1.0;0.0;0.0;0.0;0.0;12.0;1.0;5.0;1.0;0.0;0.0;4.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;Everton de Vina;2022;0.19999999999999998;0.0;0.0;0.0;0.1075268817204301;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.03980099502487562;0.0;0.3333333333333333;0.0;0.33333333333333337;0.9336734693877552;0.05;7.685269899359561;18;0.16666666666666666
245;2022;265;2325;11838;Matías Rodrigo Campos López;Matías Rodrigo;Campos López;31.0;177.0;81.0;13.0;7.0;624.0;Attacker;6.908333;14.0;7.0;4.0;0.0;2.0;0.0;119.0;6.0;6.0;6.0;1.0;2.0;78.0;32.0;14.0;8.0;12.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;Everton de Vina;2022;0.32307692307692304;0.15384615384615385;0.37458193979933113;0.0;0.14888337468982632;0.019230769230769232;0.019230769230769232;0.15384615384615385;0.05128205128205128;0.0;0.0;0.0;0.0;0.0;0.0;0.14695752009184845;0.18461538461538463;0.5384615384615384;0.0;0.261904761904762;0.903061224489796;0.06;42.31610706013029;18;0.7222222222222222
246;2022;265;2325;11640;J. Cuevas;Juan Ezequiel;Cuevas;34.0;161.0;63.0;13.0;12.0;1012.0;Attacker;7.207692;27.0;12.0;3.0;0.0;3.0;0.0;360.0;29.0;19.0;17.0;0.0;5.0;119.0;53.0;16.0;6.0;25.0;16.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;Everton de Vina;2022;0.5538461538461539;0.23076923076923078;0.28093645484949836;0.0;0.7196029776674938;0.0;0.04807692307692308;0.20512820512820512;0.15384615384615385;0.07692307692307693;0.0;0.0;0.0;0.0;0.0;0.24339839265212398;0.13846153846153847;0.9230769230769231;0.0;0.19047619047619047;0.8214285714285715;0.19;48.142175657192176;18;0.7222222222222222
247;2022;265;2325;35635;P. Campos;Pedro Pablo;Campos Olavarría;22.0;173.0;0.0;4.0;2.0;158.0;Attacker;6.475;1.0;0.0;0.0;0.0;0.0;0.0;32.0;5.0;8.0;2.0;0.0;0.0;27.0;11.0;9.0;2.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Everton de Vina;2022;0.0;0.0;0.0;0.0;0.4032258064516129;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16417910447761194;0.15;0.5;0.0;0.4761904761904763;0.8826530612244898;0.08;0.0;18;0.2222222222222222
248;2022;265;2325;35671;Víctor Ismael Sosa;Víctor Ismael;Sosa;35.0;179.0;70.0;10.0;6.0;555.0;Attacker;6.92;5.0;3.0;1.0;0.0;1.0;0.0;167.0;17.0;11.0;1.0;1.0;2.0;35.0;14.0;2.0;1.0;7.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;Everton de Vina;2022;0.18;0.1;0.12173913043478263;0.0;0.5483870967741935;0.025;0.025;0.06666666666666667;0.06666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0835820895522388;0.03;0.6;0.0;0.16666666666666674;0.913265306122449;0.11;18.556028481642073;18;0.5555555555555556
249;2022;265;2325;11648;P. Sánchez;Pedro  Iván;Sánchez Torrealba;24.0;181.0;76.0;7.0;4.0;282.0;Attacker;6.314285;2.0;1.0;0.0;0.0;0.0;0.0;61.0;0.0;6.0;5.0;0.0;5.0;34.0;12.0;5.0;0.0;3.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;Everton de Vina;2022;0.0857142857142857;0.0;0.0;0.0;0.0;0.0;0.08928571428571429;0.11904761904761904;0.09523809523809523;0.0;0.0;0.0;0.0;0.0;0.0;0.1023454157782516;0.0;0.5714285714285714;0.0;0.4285714285714286;0.9234693877551021;0.06;3.293687099725526;18;0.3888888888888889
250;2022;265;2325;362705;L. Pastran;Lautaro Leonel;Pastran Tello;20.0;173.0;72.0;7.0;5.0;376.0;Attacker;6.75;6.0;5.0;0.0;0.0;0.0;0.0;104.0;7.0;13.0;6.0;0.0;1.0;52.0;24.0;21.0;12.0;4.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Everton de Vina;2022;0.42857142857142855;0.0;0.0;0.0;0.3225806451612903;0.0;0.017857142857142856;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2046908315565032;0.5142857142857142;0.7142857142857143;0.0;0.5238095238095238;0.8826530612244898;0.13;16.468435498627628;18;0.3888888888888889
251;2022;265;2325;362704;C. Chadwick;Cristóbal Alejandro;Chadwick Bosco;17.0;178.0;70.0;0.0;0.0;0.0;Attacker;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Everton de Vina;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5952380952380952;0.9081632653061225;0.0;0.0;18;0.0
252;2022;265;2325;325833;M. Wassenne;Mitchell Andrés;Wassenne Turres;21.0;172.0;74.0;2.0;1.0;71.0;Attacker;6.7;1.0;1.0;0.0;0.0;0.0;0.0;18.0;0.0;7.0;1.0;0.0;0.0;5.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Everton de Vina;2022;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08955223880597014;0.15;0.5;0.0;0.5;0.8775510204081632;0.07;11.527904849039341;18;0.1111111111111111
253;2022;265;2325;289665;M. Mamani;Mateo José;Mamani;20.0;170.0;60.0;0.0;0.0;0.0;Attacker;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Everton de Vina;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5238095238095238;0.8673469387755102;0.0;0.0;18;0.0
295;2022;265;2327;287203;Álvaro Mora Cerdan;Álvaro;Mora Cerdan;22.0;0.0;0.0;0.0;0.0;0.0;Attacker;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Antofagasta;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4761904761904763;0.0;0.0;0.0;18;0.0
324;2022;265;2327;75356;M. López;Manuel;López;27.0;192.0;89.0;16.0;13.0;1192.0;Attacker;6.764285;23.0;8.0;1.0;0.0;1.0;0.0;225.0;11.0;9.0;2.0;1.0;2.0;159.0;89.0;4.0;3.0;15.0;25.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;Antofagasta;2022;0.3;0.0625;0.07608695652173914;0.0;0.2217741935483871;0.015625;0.015625;0.26041666666666663;0.20833333333333331;0.0;0.0;0.0;0.0;0.3125;0.0;0.332089552238806;0.056249999999999994;0.8125;0.0;0.3571428571428572;0.9795918367346939;0.09;18.802458331675883;18;0.8888888888888888
325;2022;265;2327;11778;J. Flores;Jason Paolo;Flores Abrigo;25.0;175.0;62.0;14.0;8.0;768.0;Attacker;6.8;9.0;3.0;2.0;0.0;0.0;0.0;203.0;13.0;13.0;8.0;0.0;2.0;52.0;24.0;20.0;9.0;6.0;3.0;2.0;1.0;0.0;0.0;2.0;0.0;0.0;Antofagasta;2022;0.12857142857142856;0.0;0.17391304347826086;0.0;0.2995391705069124;0.0;0.017857142857142856;0.03571428571428571;0.09523809523809523;0.07142857142857142;0.0;0.0;0.3571428571428571;0.0;0.0;0.1023454157782516;0.19285714285714287;0.5714285714285714;0.0;0.40476190476190477;0.8928571428571429;0.13;16.078602967500697;18;0.7777777777777778
326;2022;265;2327;308372;M. Sánchez;Maykol Antonio;Sánchez Arancibia;20.0;174.0;65.0;8.0;7.0;375.0;Attacker;6.4;1.0;0.0;0.0;0.0;0.0;0.0;55.0;4.0;4.0;1.0;0.0;1.0;36.0;10.0;5.0;2.0;4.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Antofagasta;2022;0.0;0.0;0.0;0.0;0.16129032258064516;0.0;0.015625;0.14583333333333331;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07462686567164178;0.075;0.875;0.0;0.5238095238095238;0.8877551020408163;0.04;0.0;18;0.4444444444444444
327;2022;265;2327;71096;B. Hurtado;Brayan Yohangel;Hurtado Cortesía;23.0;182.0;71.0;15.0;11.0;880.0;Attacker;6.546153;17.0;5.0;1.0;0.0;0.0;0.0;140.0;3.0;7.0;5.0;0.0;3.0;70.0;24.0;21.0;11.0;5.0;14.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;Antofagasta;2022;0.19999999999999998;0.0;0.08115942028985508;0.0;0.06451612903225806;0.0;0.025;0.15555555555555556;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0955223880597015;0.21999999999999997;0.7333333333333333;0.0;0.45238095238095244;0.9285714285714286;0.07;12.88303698105202;18;0.8333333333333334
328;2022;265;2327;2984;Gabriel Arturo Torres Tejada;Gabriel Arturo;Torres Tejada;34.0;180.0;78.0;10.0;5.0;621.0;Attacker;7.05;10.0;7.0;4.0;0.0;1.0;0.0;125.0;3.0;10.0;2.0;2.0;0.0;44.0;19.0;12.0;8.0;5.0;6.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;Antofagasta;2022;0.42;0.1;0.4869565217391305;0.0;0.0967741935483871;0.05;0.0;0.09999999999999999;0.06666666666666667;0.0;0.0;0.0;0.25;0.0;0.0;0.11343283582089551;0.24;0.5;0.0;0.19047619047619047;0.9183673469387755;0.1;51.1683042284896;18;0.5555555555555556
329;2022;265;2327;318370;M. Fredes;Matías Nicolás;Fredes Ibarra;19.0;169.0;62.0;9.0;7.0;449.0;Attacker;6.6;6.0;3.0;1.0;0.0;0.0;0.0;85.0;2.0;9.0;3.0;0.0;1.0;32.0;12.0;13.0;7.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Antofagasta;2022;0.19999999999999998;0.0;0.13526570048309178;0.0;0.07168458781362007;0.0;0.013888888888888888;0.07407407407407407;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07960199004975124;0.23333333333333334;0.7777777777777778;0.0;0.5476190476190477;0.8622448979591837;0.09;16.348215035513654;18;0.5
330;2022;265;2327;11777;Tobías Nahuel Figueroa;Tobías Nahuel;Figueroa;30.0;191.0;91.0;0.0;0.0;0.0;Attacker;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Antofagasta;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142858;0.9744897959183674;0.0;0.0;18;0.0
335;2022;265;2328;11685;Nicolás Benjamín Silva Gómez;Nicolás Benjamín;Silva Gómez;23.0;167.0;66.0;2.0;0.0;54.0;Attacker;6.2;0.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;6.0;1.0;0.0;0.0;7.0;1.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Huachipato;2022;0.0;0.0;0.0;0.0;0.16129032258064516;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029850746268656716;0.0;0.0;0.0;0.45238095238095244;0.8520408163265306;0.06;0.0;18;0.1111111111111111
363;2022;265;2328;59231;W. Mazzantti;Walter Uriel;Mazzantti;26.0;0.0;0.0;14.0;14.0;1205.0;Attacker;6.783333;14.0;4.0;3.0;0.0;0.0;0.0;255.0;14.0;16.0;12.0;0.0;5.0;162.0;74.0;40.0;23.0;32.0;28.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;Huachipato;2022;0.1714285714285714;0.0;0.2608695652173913;0.0;0.3225806451612903;0.0;0.044642857142857144;0.3333333333333333;0.23809523809523808;0.07142857142857142;0.0;0.0;0.0;0.0;0.0;0.3155650319829424;0.4928571428571428;1.0;0.0;0.38095238095238093;0.0;0.16;23.294482676319664;18;0.7777777777777778
364;2022;265;2328;5257;Juan Ignacio Sánchez Sotelo;Juan Ignacio;Sánchez Sotelo;35.0;180.0;81.0;17.0;9.0;846.0;Attacker;6.74;28.0;10.0;3.0;0.0;0.0;0.0;140.0;7.0;6.0;3.0;0.0;0.0;44.0;14.0;3.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;Huachipato;2022;0.35294117647058826;0.0;0.21483375959079287;0.0;0.13282732447817835;0.0;0.0;0.0196078431372549;0.0392156862745098;0.0;0.0;0.0;0.0;0.0;0.0;0.049165935030728705;0.0;0.5294117647058824;0.0;0.16666666666666674;0.9183673469387755;0.06;27.321036215114553;18;0.9444444444444444
365;2022;265;2328;11682;Cris Robert Martínez Escobar;Cris Robert;Martínez Escobar;30.0;170.0;70.0;16.0;11.0;944.0;Attacker;6.971428;16.0;4.0;2.0;0.0;1.0;0.0;196.0;13.0;9.0;9.0;1.0;7.0;101.0;51.0;6.0;4.0;12.0;9.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;Huachipato;2022;0.15;0.0625;0.15217391304347827;0.0;0.2620967741935484;0.015625;0.0546875;0.09375;0.08333333333333333;0.0;0.0;0.0;0.15625;0.0;0.0;0.19029850746268656;0.075;0.6875;0.0;0.2857142857142858;0.8673469387755102;0.09;17.911412546242893;18;0.8888888888888888
366;2022;265;2328;36247;L. Nequecaur;Luciano;Nequecaur;30.0;192.0;87.0;16.0;10.0;926.0;Attacker;6.75;23.0;12.0;4.0;0.0;1.0;0.0;213.0;8.0;10.0;15.0;2.0;3.0;130.0;60.0;19.0;8.0;13.0;19.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;Huachipato;2022;0.44999999999999996;0.0625;0.30434782608695654;0.0;0.16129032258064516;0.03125;0.0234375;0.19791666666666666;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.22388059701492538;0.15;0.625;0.0;0.2857142857142858;0.9795918367346939;0.1;39.18513067345559;18;0.8888888888888888
367;2022;265;2328;308376;A. Mancilla;Alexis Benjamin;Mancilla Almonacid;18.0;183.0;76.0;0.0;0.0;0.0;Attacker;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Huachipato;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.9336734693877552;0.0;0.0;18;0.0
